GameID,HomeTeam,AwayTeam,HomeScore,AwayScore,ScoresScrapedAt
12227,Telstar Regional High School,Mountain Valley,55.0,60.0,2026-02-08T20:33:30Z
12229,Buckfield HS,Telstar Regional High School,63.0,68.0,2026-02-08T20:33:30Z
12232,Richmond HS,Telstar Regional High School,48.0,35.0,2026-02-08T20:33:30Z
12236,Forest Hills Consolidated,Telstar Regional High School,57.0,63.0,2026-02-08T20:33:30Z
10549,Madison Area Memorial Senior,Telstar Regional High School,70.0,43.0,2026-02-08T20:33:30Z
10343,Telstar Regional High School,Sacopee Valley,35.0,53.0,2026-02-08T20:33:30Z
12216,Telstar Regional High School,Monmouth Academy,43.0,70.0,2026-02-08T20:33:30Z
12240,Telstar Regional High School,Buckfield HS,13.0,73.0,2026-02-08T20:33:30Z
12244,Telstar Regional High School,Mount Abram,19.0,61.0,2026-02-08T20:33:30Z
10441,Telstar Regional High School,Sacopee Valley,18.0,50.0,2026-02-08T20:33:30Z
12246,Telstar Regional High School,Richmond HS,43.0,37.0,2026-02-08T20:33:30Z
12248,Telstar Regional High School,Carrabec,16.0,79.0,2026-02-08T20:33:30Z
12252,Carrabec,Telstar Regional High School,75.0,21.0,2026-02-08T20:33:30Z
12254,Mount Abram,Telstar Regional High School,81.0,12.0,2026-02-08T20:33:30Z
12256,Dirigo,Telstar Regional High School,79.0,18.0,2026-02-08T20:33:30Z
12258,Pine Tree Academy,Telstar Regional High School,45.0,40.0,2026-02-08T20:33:30Z
12260,Mountain Valley,Telstar Regional High School,49.0,16.0,2026-02-08T20:33:30Z
12262,Buckfield HS,Telstar Regional High School,50.0,21.0,2026-02-08T20:33:30Z
12264,Richmond HS,Telstar Regional High School,35.0,24.0,2026-02-08T20:33:30Z
12268,Forest Hills Consolidated,Telstar Regional High School,77.0,48.0,2026-02-08T20:33:30Z
12272,Telstar Regional High School,Madison Area Memorial Senior,17.0,72.0,2026-02-08T20:33:30Z
10467,Sacopee Valley,Telstar Regional High School,45.0,24.0,2026-02-08T20:33:30Z
12250,Monmouth Academy,Telstar Regional High School,67.0,24.0,2026-02-08T20:33:30Z
18098,Rangeley Lakes Regional,Temple Academy,53.0,52.0,2026-02-08T20:33:30Z
14111,Carrabec,Temple Academy,54.0,16.0,2026-02-08T20:33:30Z
14547,Temple Academy,Forest Hills Consolidated,27.0,55.0,2026-02-08T20:33:30Z
18150,Temple Academy,Pine Tree Academy,28.0,92.0,2026-02-08T20:33:30Z
20964,Islesboro Central,Temple Academy,41.0,30.0,2026-02-08T20:33:30Z
14131,Temple Academy,Carrabec,30.0,32.0,2026-02-08T20:33:30Z
14689,Greenville,Temple Academy,20.0,36.0,2026-02-08T20:33:30Z
18160,Pine Tree Academy,Temple Academy,72.0,27.0,2026-02-08T20:33:30Z
20035,Temple Academy,Rangeley Lakes Regional,35.0,28.0,2026-02-08T20:33:30Z
20958,Temple Academy,Islesboro Central,24.0,59.0,2026-02-08T20:33:30Z
14695,Temple Academy,Greenville,41.0,21.0,2026-02-08T20:33:30Z
20960,Richmond HS,Temple Academy,59.0,38.0,2026-02-08T20:33:30Z
14568,Forest Hills Consolidated,Temple Academy,66.0,44.0,2026-02-08T20:33:30Z
18122,Temple Academy,Rangeley Lakes Regional,63.0,47.0,2026-02-08T20:33:30Z
18127,Rangeley Lakes Regional,Temple Academy,11.0,43.0,2026-02-08T20:33:30Z
14113,Carrabec,Temple Academy,50.0,28.0,2026-02-08T20:33:30Z
15990,Temple Academy,Forest Hills Consolidated,31.0,32.0,2026-02-08T20:33:30Z
16215,Temple Academy,Pine Tree Academy,41.0,29.0,2026-02-08T20:33:30Z
20966,Islesboro Central,Temple Academy,8.0,36.0,2026-02-08T20:33:30Z
19992,Temple Academy,North Haven Community,38.0,43.0,2026-02-08T20:33:30Z
14129,Temple Academy,Carrabec,16.0,49.0,2026-02-08T20:33:30Z
14713,Greenville,Temple Academy,22.0,30.0,2026-02-08T20:33:30Z
16242,Pine Tree Academy,Temple Academy,21.0,26.0,2026-02-08T20:33:30Z
20968,Temple Academy,Islesboro Central,34.0,11.0,2026-02-08T20:33:30Z
14727,Temple Academy,Greenville,28.0,16.0,2026-02-08T20:33:30Z
20970,Richmond HS,Temple Academy,29.0,46.0,2026-02-08T20:33:30Z
23164,North Haven Community,Temple Academy,31.0,37.0,2026-02-08T20:33:30Z
15988,Forest Hills Consolidated,Temple Academy,51.0,39.0,2026-02-08T20:33:30Z
18146,Temple Academy,Rangeley Lakes Regional,23.0,22.0,2026-02-08T20:33:30Z
17160,Gorham,Thornton Academy,52.0,56.0,2026-02-08T20:33:30Z
15136,Biddeford,Thornton Academy,35.0,71.0,2026-02-08T20:33:30Z
11957,Thornton Academy,Scarborough,67.0,63.0,2026-02-08T20:33:30Z
22562,Massabesic,Thornton Academy,48.0,74.0,2026-02-08T20:33:30Z
14350,Marshwood,Thornton Academy,37.0,57.0,2026-02-08T20:33:30Z
11960,Thornton Academy,Falmouth,54.0,43.0,2026-02-08T20:33:30Z
16013,Deering,Thornton Academy,31.0,64.0,2026-02-08T20:33:30Z
11962,Thornton Academy,South Portland,44.0,48.0,2026-02-08T20:33:30Z
11964,Thornton Academy,Sanford,60.0,75.0,2026-02-08T20:33:30Z
11966,Thornton Academy,Kennebunk,58.0,29.0,2026-02-08T20:33:30Z
21592,Portland,Thornton Academy,64.0,56.0,2026-02-08T20:33:30Z
11971,Thornton Academy,Bonny Eagle,64.0,32.0,2026-02-08T20:33:30Z
13403,Cheverus,Thornton Academy,48.0,46.0,2026-02-08T20:33:30Z
11974,Thornton Academy,Noble,83.0,32.0,2026-02-08T20:33:30Z
11976,Thornton Academy,Gorham,55.0,45.0,2026-02-08T20:33:30Z
11978,Thornton Academy,Gorham,38.0,44.0,2026-02-08T20:33:30Z
11980,Thornton Academy,Biddeford,47.0,50.0,2026-02-08T20:33:30Z
15780,Scarborough,Thornton Academy,52.0,56.0,2026-02-08T20:33:30Z
11982,Thornton Academy,Massabesic,49.0,34.0,2026-02-08T20:33:30Z
11984,Thornton Academy,Marshwood,42.0,46.0,2026-02-08T20:33:30Z
18322,Falmouth,Thornton Academy,38.0,67.0,2026-02-08T20:33:30Z
11986,Thornton Academy,Deering,57.0,25.0,2026-02-08T20:33:30Z
15455,South Portland,Thornton Academy,39.0,34.0,2026-02-08T20:33:30Z
13622,Sanford,Thornton Academy,60.0,46.0,2026-02-08T20:33:30Z
11988,Thornton Academy,Kennebunk,57.0,33.0,2026-02-08T20:33:30Z
11990,Thornton Academy,Portland,56.0,19.0,2026-02-08T20:33:30Z
14204,Bonny Eagle,Thornton Academy,14.0,47.0,2026-02-08T20:33:30Z
11992,Thornton Academy,Cheverus,38.0,69.0,2026-02-08T20:33:30Z
14863,Noble,Thornton Academy,27.0,47.0,2026-02-08T20:33:30Z
22873,Gorham,Thornton Academy,49.0,60.0,2026-02-08T20:33:30Z
10143,Traip (Robert W.) Academy,Sacopee Valley,27.0,40.0,2026-02-08T20:33:30Z
10952,Spruce Mountain,Traip (Robert W.) Academy,67.0,33.0,2026-02-08T20:33:30Z
10148,Traip (Robert W.) Academy,Old Orchard Beach,62.0,57.0,2026-02-08T20:33:30Z
10505,North Yarmouth Academy,Traip (Robert W.) Academy,23.0,69.0,2026-02-08T20:33:30Z
13587,Traip (Robert W.) Academy,Mountain Valley,37.0,40.0,2026-02-08T20:33:30Z
13589,Oak Hill,Traip (Robert W.) Academy,72.0,43.0,2026-02-08T20:33:30Z
10153,Traip (Robert W.) Academy,North Yarmouth Academy,56.0,39.0,2026-02-08T20:33:30Z
10156,Traip (Robert W.) Academy,Lake Region,45.0,71.0,2026-02-08T20:33:30Z
9156,Cape Elizabeth,Traip (Robert W.) Academy,69.0,46.0,2026-02-08T20:33:30Z
9549,Traip (Robert W.) Academy,Poland Regional,34.0,73.0,2026-02-08T20:33:30Z
10341,Sacopee Valley,Traip (Robert W.) Academy,67.0,61.0,2026-02-08T20:33:30Z
13593,Old Orchard Beach,Traip (Robert W.) Academy,34.0,53.0,2026-02-08T20:33:30Z
10437,Sacopee Valley,Traip (Robert W.) Academy,16.0,35.0,2026-02-08T20:33:30Z
10127,Traip (Robert W.) Academy,Spruce Mountain,22.0,43.0,2026-02-08T20:33:30Z
13596,Old Orchard Beach,Traip (Robert W.) Academy,31.0,26.0,2026-02-08T20:33:30Z
10129,Traip (Robert W.) Academy,North Yarmouth Academy,42.0,19.0,2026-02-08T20:33:30Z
13598,Mountain Valley,Traip (Robert W.) Academy,32.0,27.0,2026-02-08T20:33:30Z
13600,Traip (Robert W.) Academy,Oak Hill,34.0,48.0,2026-02-08T20:33:30Z
10515,North Yarmouth Academy,Traip (Robert W.) Academy,23.0,25.0,2026-02-08T20:33:30Z
13603,Lake Region,Traip (Robert W.) Academy,40.0,21.0,2026-02-08T20:33:30Z
10133,Traip (Robert W.) Academy,Cape Elizabeth,36.0,48.0,2026-02-08T20:33:30Z
9654,Poland Regional,Traip (Robert W.) Academy,68.0,17.0,2026-02-08T20:33:30Z
10135,Traip (Robert W.) Academy,Sacopee Valley,45.0,24.0,2026-02-08T20:33:30Z
10141,Traip (Robert W.) Academy,Old Orchard Beach,32.0,42.0,2026-02-08T20:33:30Z
13855,Upper Kennebec Valley High School,Rangeley Lakes Regional,85.0,28.0,2026-02-08T20:33:30Z
13858,Pine Tree Academy,Upper Kennebec Valley High School,61.0,82.0,2026-02-08T20:33:30Z
13700,Buckfield HS,Upper Kennebec Valley High School,61.0,84.0,2026-02-08T20:33:30Z
13864,Upper Kennebec Valley High School,Forest Hills Consolidated,83.0,36.0,2026-02-08T20:33:30Z
13866,Upper Kennebec Valley High School,Greenville,91.0,18.0,2026-02-08T20:33:30Z
13868,Upper Kennebec Valley High School,Dirigo,69.0,58.0,2026-02-08T20:33:30Z
13874,Monmouth Academy,Upper Kennebec Valley High School,64.0,39.0,2026-02-08T20:33:30Z
13876,Upper Kennebec Valley High School,Piscataquis Community,65.0,52.0,2026-02-08T20:33:30Z
13878,Forest Hills Consolidated,Upper Kennebec Valley High School,79.0,90.0,2026-02-08T20:33:30Z
22192,Piscataquis Community,Upper Kennebec Valley High School,32.0,74.0,2026-02-08T20:33:30Z
13882,Greenville,Upper Kennebec Valley High School,33.0,72.0,2026-02-08T20:33:30Z
13870,Hall-Dale HS,Upper Kennebec Valley High School,66.0,57.0,2026-02-08T20:33:30Z
13884,Richmond HS,Upper Kennebec Valley High School,44.0,73.0,2026-02-08T20:33:30Z
13886,Upper Kennebec Valley High School,Hall-Dale HS,58.0,49.0,2026-02-08T20:33:30Z
13872,Old Orchard Beach,Upper Kennebec Valley High School,48.0,71.0,2026-02-08T20:33:30Z
13888,Upper Kennebec Valley High School,Carrabec,68.0,56.0,2026-02-08T20:33:30Z
13891,Upper Kennebec Valley High School,Pine Tree Academy,81.0,49.0,2026-02-08T20:33:30Z
14380,Upper Kennebec Valley High School,Rangeley Lakes Regional,82.0,16.0,2026-02-08T20:33:30Z
14382,Pine Tree Academy,Upper Kennebec Valley High School,31.0,76.0,2026-02-08T20:33:30Z
13735,Buckfield HS,Upper Kennebec Valley High School,26.0,78.0,2026-02-08T20:33:30Z
14387,Upper Kennebec Valley High School,Forest Hills Consolidated,89.0,36.0,2026-02-08T20:33:30Z
14390,Upper Kennebec Valley High School,Greenville,78.0,12.0,2026-02-08T20:33:30Z
14392,Upper Kennebec Valley High School,Dirigo,81.0,42.0,2026-02-08T20:33:30Z
14399,Monmouth Academy,Upper Kennebec Valley High School,29.0,50.0,2026-02-08T20:33:30Z
14401,Upper Kennebec Valley High School,Bangor Christian,73.0,76.0,2026-02-08T20:33:30Z
14403,Forest Hills Consolidated,Upper Kennebec Valley High School,21.0,73.0,2026-02-08T20:33:30Z
14406,North Haven Community,Upper Kennebec Valley High School,31.0,80.0,2026-02-08T20:33:30Z
14408,Greenville,Upper Kennebec Valley High School,20.0,76.0,2026-02-08T20:33:30Z
14395,Hall-Dale HS,Upper Kennebec Valley High School,25.0,80.0,2026-02-08T20:33:30Z
14410,Richmond HS,Upper Kennebec Valley High School,20.0,72.0,2026-02-08T20:33:30Z
14412,Upper Kennebec Valley High School,Hall-Dale HS,75.0,34.0,2026-02-08T20:33:30Z
14397,Old Orchard Beach,Upper Kennebec Valley High School,22.0,61.0,2026-02-08T20:33:30Z
14414,Upper Kennebec Valley High School,Carrabec,72.0,42.0,2026-02-08T20:33:30Z
14416,Upper Kennebec Valley High School,Pine Tree Academy,70.0,28.0,2026-02-08T20:33:30Z
17501,Fort Fairfield HS,Van Buren District,75.0,12.0,2026-02-08T20:33:30Z
17585,Van Buren District,Ashland District,52.0,23.0,2026-02-08T20:33:30Z
17471,Van Buren District,Madawaska HS,24.0,63.0,2026-02-08T20:33:30Z
17606,Van Buren District,East Grand,62.0,23.0,2026-02-08T20:33:30Z
17589,Ashland District,Van Buren District,37.0,69.0,2026-02-08T20:33:30Z
17615,Southern Aroostook,Van Buren District,67.0,40.0,2026-02-08T20:33:30Z
17619,Van Buren District,Katahdin HS,22.0,64.0,2026-02-08T20:33:30Z
17604,Easton Senior,Van Buren District,68.0,31.0,2026-02-08T20:33:30Z
17617,Van Buren District,Southern Aroostook,43.0,65.0,2026-02-08T20:33:30Z
17491,Madawaska HS,Van Buren District,84.0,16.0,2026-02-08T20:33:30Z
17608,East Grand,Van Buren District,31.0,63.0,2026-02-08T20:33:30Z
17621,Katahdin HS,Van Buren District,64.0,34.0,2026-02-08T20:33:30Z
17601,Van Buren District,Easton Senior,40.0,53.0,2026-02-08T20:33:30Z
17529,Van Buren District,Fort Fairfield HS,9.0,58.0,2026-02-08T20:33:30Z
17533,Fort Fairfield HS,Van Buren District,39.0,28.0,2026-02-08T20:33:30Z
17635,Van Buren District,Ashland District,23.0,44.0,2026-02-08T20:33:30Z
17650,Van Buren District,Madawaska HS,33.0,29.0,2026-02-08T20:33:30Z
17667,Van Buren District,East Grand,65.0,10.0,2026-02-08T20:33:30Z
20495,Ashland District,Van Buren District,47.0,32.0,2026-02-08T20:33:30Z
17673,Southern Aroostook,Van Buren District,57.0,21.0,2026-02-08T20:33:30Z
17677,Van Buren District,Katahdin HS,29.0,45.0,2026-02-08T20:33:30Z
17663,Easton Senior,Van Buren District,44.0,33.0,2026-02-08T20:33:30Z
17691,Van Buren District,Southern Aroostook,29.0,68.0,2026-02-08T20:33:30Z
17654,Madawaska HS,Van Buren District,22.0,32.0,2026-02-08T20:33:30Z
17686,East Grand,Van Buren District,19.0,53.0,2026-02-08T20:33:30Z
17680,Katahdin HS,Van Buren District,36.0,28.0,2026-02-08T20:33:30Z
17660,Van Buren District,Easton Senior,34.0,30.0,2026-02-08T20:33:30Z
17570,Van Buren District,Fort Fairfield HS,43.0,53.0,2026-02-08T20:33:30Z
14543,Forest Hills Consolidated,Vinalhaven School,65.0,54.0,2026-02-08T20:33:30Z
14545,Vinalhaven School,Forest Hills Consolidated,44.0,46.0,2026-02-08T20:33:30Z
18103,Rangeley Lakes Regional,Vinalhaven School,50.0,70.0,2026-02-08T20:33:30Z
13860,Valley HS,Vinalhaven School,97.0,42.0,2026-02-08T20:33:30Z
19977,Temple Academy,Vinalhaven School,49.0,33.0,2026-02-08T20:33:30Z
19885,Vinalhaven School,Islesboro Central,48.0,64.0,2026-02-08T20:33:30Z
19980,Islesboro Central,Vinalhaven School,77.0,29.0,2026-02-08T20:33:30Z
19888,Vinalhaven School,Temple Academy,58.0,33.0,2026-02-08T20:33:30Z
22901,Vinalhaven School,Pine Tree Academy,52.0,73.0,2026-02-08T20:33:30Z
14691,Greenville,Vinalhaven School,54.0,58.0,2026-02-08T20:33:30Z
12234,Telstar Regional,Vinalhaven School,73.0,40.0,2026-02-08T20:33:30Z
18116,Vinalhaven School,Rangeley Lakes Regional,68.0,46.0,2026-02-08T20:33:30Z
18118,Vinalhaven School,Rangeley Lakes Regional,72.0,70.0,2026-02-08T20:33:30Z
19667,Forest Hills Consolidated,Vinalhaven School,71.0,55.0,2026-02-08T20:33:30Z
14617,Forest Hills Consolidated,Vinalhaven School,49.0,41.0,2026-02-08T20:33:30Z
14619,Vinalhaven School,Forest Hills Consolidated,25.0,31.0,2026-02-08T20:33:30Z
19892,North Haven Community,Vinalhaven School,31.0,43.0,2026-02-08T20:33:30Z
18129,Rangeley Lakes Regional,Vinalhaven School,30.0,56.0,2026-02-08T20:33:30Z
14385,Valley HS,Vinalhaven School,72.0,18.0,2026-02-08T20:33:30Z
19971,Temple Academy,Vinalhaven School,22.0,28.0,2026-02-08T20:33:30Z
19894,Vinalhaven School,Islesboro Central,35.0,19.0,2026-02-08T20:33:30Z
19967,Islesboro Central,Vinalhaven School,11.0,47.0,2026-02-08T20:33:30Z
19897,Vinalhaven School,North Haven Community,46.0,32.0,2026-02-08T20:33:30Z
19959,Vinalhaven School,Temple Academy,34.0,31.0,2026-02-08T20:33:30Z
14723,Greenville,Vinalhaven School,26.0,38.0,2026-02-08T20:33:30Z
12266,Telstar Regional,Vinalhaven School,33.0,45.0,2026-02-08T20:33:30Z
18141,Vinalhaven School,Rangeley Lakes Regional,40.0,26.0,2026-02-08T20:33:30Z
18143,Vinalhaven School,Rangeley Lakes Regional,49.0,14.0,2026-02-08T20:33:30Z
23195,Vinalhaven School,Pine Tree Academy,53.0,35.0,2026-02-08T20:33:30Z
19969,North Haven Community,Vinalhaven School,38.0,39.0,2026-02-08T20:33:30Z
17579,Van Buren District,Washburn District High School,22.0,72.0,2026-02-08T20:33:30Z
17614,Washburn District High School,Hodgdon HS,33.0,88.0,2026-02-08T20:33:30Z
17653,Ashland District,Washburn District High School,16.0,58.0,2026-02-08T20:33:30Z
17658,Washburn District High School,Central Aroostook Sr,48.0,64.0,2026-02-08T20:33:30Z
17670,Washburn District High School,East Grand,79.0,16.0,2026-02-08T20:33:30Z
17683,Washburn District High School,Katahdin HS,73.0,55.0,2026-02-08T20:33:30Z
17511,Fort Fairfield HS,Washburn District High School,47.0,37.0,2026-02-08T20:33:30Z
17701,Hodgdon HS,Washburn District High School,80.0,50.0,2026-02-08T20:33:30Z
17706,Washburn District High School,Easton Senior,51.0,64.0,2026-02-08T20:33:30Z
17623,Washburn District High School,Van Buren District,74.0,49.0,2026-02-08T20:33:30Z
17712,Central Aroostook Sr,Washburn District High School,68.0,38.0,2026-02-08T20:33:30Z
17709,Washburn District High School,Ashland District,70.0,12.0,2026-02-08T20:33:30Z
17716,Katahdin HS,Washburn District High School,55.0,50.0,2026-02-08T20:33:30Z
17720,East Grand,Washburn District High School,27.0,66.0,2026-02-08T20:33:30Z
17525,Washburn District High School,Fort Fairfield HS,31.0,67.0,2026-02-08T20:33:30Z
17723,Easton Senior,Washburn District High School,65.0,41.0,2026-02-08T20:33:30Z
17625,Van Buren District,Washburn District High School,48.0,21.0,2026-02-08T20:33:30Z
17731,Washburn District High School,Hodgdon HS,16.0,50.0,2026-02-08T20:33:30Z
17733,Ashland District,Washburn District High School,60.0,17.0,2026-02-08T20:33:30Z
17736,Washburn District High School,Central Aroostook Sr,15.0,56.0,2026-02-08T20:33:30Z
17738,Washburn District High School,East Grand,33.0,20.0,2026-02-08T20:33:30Z
17749,Washburn District High School,Katahdin HS,15.0,66.0,2026-02-08T20:33:30Z
17547,Fort Fairfield HS,Washburn District High School,39.0,19.0,2026-02-08T20:33:30Z
17751,Hodgdon HS,Washburn District High School,59.0,24.0,2026-02-08T20:33:30Z
17755,Washburn District High School,Easton Senior,27.0,47.0,2026-02-08T20:33:30Z
17632,Washburn District High School,Van Buren District,18.0,50.0,2026-02-08T20:33:30Z
17759,Central Aroostook Sr,Washburn District High School,85.0,11.0,2026-02-08T20:33:30Z
17757,Washburn District High School,Ashland District,15.0,52.0,2026-02-08T20:33:30Z
17761,Katahdin HS,Washburn District High School,63.0,8.0,2026-02-08T20:33:30Z
17766,East Grand,Washburn District High School,24.0,26.0,2026-02-08T20:33:30Z
17567,Washburn District High School,Fort Fairfield HS,10.0,52.0,2026-02-08T20:33:30Z
17768,Easton Senior,Washburn District High School,45.0,16.0,2026-02-08T20:33:30Z
19637,Mount Desert Island,Washington Academy,81.0,45.0,2026-02-08T20:33:30Z
15570,Washington Academy,George Stevens Academy,57.0,55.0,2026-02-08T20:33:30Z
21995,Houlton HS,Washington Academy,35.0,85.0,2026-02-08T20:33:30Z
15573,Washington Academy,Sumner Memorial,59.0,50.0,2026-02-08T20:33:30Z
11679,Calais,Washington Academy,52.0,61.0,2026-02-08T20:33:30Z
20898,Caribou,Washington Academy,77.0,61.0,2026-02-08T20:33:30Z
16774,Orono,Washington Academy,44.0,48.0,2026-02-08T20:33:30Z
15575,Washington Academy,Houlton HS,76.0,36.0,2026-02-08T20:33:30Z
19117,Bucksport,Washington Academy,48.0,59.0,2026-02-08T20:33:30Z
15579,Washington Academy,Foxcroft Academy,33.0,49.0,2026-02-08T20:33:30Z
15582,Washington Academy,Orono,44.0,46.0,2026-02-08T20:33:30Z
15585,Washington Academy,Caribou,39.0,75.0,2026-02-08T20:33:30Z
15005,Sumner Memorial,Washington Academy,54.0,60.0,2026-02-08T20:33:30Z
15589,Washington Academy,Mount Desert Island,44.0,83.0,2026-02-08T20:33:30Z
21881,Foxcroft Academy,Washington Academy,66.0,56.0,2026-02-08T20:33:30Z
19063,George Stevens Academy,Washington Academy,38.0,54.0,2026-02-08T20:33:30Z
15592,Washington Academy,Calais,49.0,39.0,2026-02-08T20:33:30Z
15595,Washington Academy,Bucksport,74.0,36.0,2026-02-08T20:33:30Z
21430,Mount Desert Island,Washington Academy,74.0,31.0,2026-02-08T20:33:30Z
15545,Washington Academy,George Stevens Academy,39.0,48.0,2026-02-08T20:33:30Z
15547,Washington Academy,Calais,30.0,42.0,2026-02-08T20:33:30Z
22097,Houlton HS,Washington Academy,42.0,46.0,2026-02-08T20:33:30Z
20882,Caribou,Washington Academy,71.0,26.0,2026-02-08T20:33:30Z
16826,Orono,Washington Academy,36.0,24.0,2026-02-08T20:33:30Z
19624,Bucksport,Washington Academy,27.0,35.0,2026-02-08T20:33:30Z
15549,Washington Academy,Foxcroft Academy,30.0,60.0,2026-02-08T20:33:30Z
15551,Washington Academy,Houlton HS,65.0,41.0,2026-02-08T20:33:30Z
15553,Washington Academy,Caribou,21.0,32.0,2026-02-08T20:33:30Z
15561,Washington Academy,Mount Desert Island,43.0,66.0,2026-02-08T20:33:30Z
14939,Sumner Memorial,Washington Academy,30.0,38.0,2026-02-08T20:33:30Z
19012,George Stevens Academy,Washington Academy,51.0,26.0,2026-02-08T20:33:30Z
21927,Foxcroft Academy,Washington Academy,58.0,26.0,2026-02-08T20:33:30Z
15564,Washington Academy,Orono,36.0,48.0,2026-02-08T20:33:30Z
15566,Washington Academy,Bucksport,32.0,45.0,2026-02-08T20:33:30Z
16277,Calais,Washington Academy,36.0,28.0,2026-02-08T20:33:30Z
15558,Washington Academy,Sumner Memorial,27.0,23.0,2026-02-08T20:33:30Z
16972,Waterville Senior High School,Mount View,24.0,67.0,2026-02-08T20:33:30Z
16974,Waterville Senior High School,John Bapst Memorial,43.0,51.0,2026-02-08T20:33:30Z
16976,Waterville Senior High School,Lisbon,55.0,61.0,2026-02-08T20:33:30Z
10327,Waterville Senior High School,Sacopee Valley,55.0,79.0,2026-02-08T20:33:30Z
16980,Erskine Academy,Waterville Senior High School,51.0,32.0,2026-02-08T20:33:30Z
16982,Waterville Senior High School,Bucksport,59.0,42.0,2026-02-08T20:33:30Z
16984,Waterville Senior High School,Maine Central Institute,33.0,50.0,2026-02-08T20:33:30Z
16986,Lisbon,Waterville Senior High School,47.0,43.0,2026-02-08T20:33:30Z
16988,Waterville Senior High School,Erskine Academy,41.0,51.0,2026-02-08T20:33:30Z
17172,Leavitt Area,Waterville Senior High School,70.0,32.0,2026-02-08T20:33:30Z
17292,Bucksport,Waterville Senior High School,47.0,53.0,2026-02-08T20:33:30Z
23008,John Bapst Memorial,Waterville Senior High School,48.0,34.0,2026-02-08T20:33:30Z
12122,Maine Central Institute,Waterville Senior High School,35.0,39.0,2026-02-08T20:33:30Z
17300,Waterville Senior High School,Lincoln Academy,32.0,41.0,2026-02-08T20:33:30Z
17319,Mount View,Waterville Senior High School,72.0,42.0,2026-02-08T20:33:30Z
12316,Morse,Waterville Senior High School,52.0,40.0,2026-02-08T20:33:30Z
19251,Mount View,Waterville Senior High School,58.0,22.0,2026-02-08T20:33:30Z
19398,Waterville Senior High School,John Bapst Memorial,21.0,48.0,2026-02-08T20:33:30Z
19184,Lisbon,Waterville Senior High School,33.0,32.0,2026-02-08T20:33:30Z
10448,Sacopee Valley,Waterville Senior High School,15.0,32.0,2026-02-08T20:33:30Z
19414,Waterville Senior High School,Erskine Academy,31.0,85.0,2026-02-08T20:33:30Z
19446,Waterville Senior High School,Bucksport,30.0,48.0,2026-02-08T20:33:30Z
12172,Maine Central Institute,Waterville Senior High School,47.0,42.0,2026-02-08T20:33:30Z
19448,Waterville Senior High School,Lisbon,64.0,20.0,2026-02-08T20:33:30Z
19450,Erskine Academy,Waterville Senior High School,85.0,18.0,2026-02-08T20:33:30Z
19452,Waterville Senior High School,Leavitt Area,23.0,60.0,2026-02-08T20:33:30Z
19457,Bucksport,Waterville Senior High School,52.0,26.0,2026-02-08T20:33:30Z
23014,John Bapst Memorial,Waterville Senior High School,64.0,23.0,2026-02-08T20:33:30Z
19459,Waterville Senior High School,Maine Central Institute,27.0,30.0,2026-02-08T20:33:30Z
17446,Lincoln Academy,Waterville Senior High School,59.0,14.0,2026-02-08T20:33:30Z
19327,Waterville Senior High School,Mount View,21.0,67.0,2026-02-08T20:33:30Z
16384,Waterville Senior High School,Morse,25.0,67.0,2026-02-08T20:33:30Z
10411,Waynflete School,Old Orchard Beach,75.0,44.0,2026-02-08T20:33:30Z
10413,North Yarmouth Academy,Waynflete School,50.0,62.0,2026-02-08T20:33:30Z
10325,Waynflete School,Sacopee Valley,68.0,61.0,2026-02-08T20:33:30Z
9531,Waynflete School,Poland Regional,51.0,84.0,2026-02-08T20:33:30Z
10489,Old Orchard Beach,Waynflete School,54.0,73.0,2026-02-08T20:33:30Z
10475,Oak Hill,Waynflete School,73.0,65.0,2026-02-08T20:33:30Z
10335,Sacopee Valley,Waynflete School,69.0,72.0,2026-02-08T20:33:30Z
10417,Waynflete School,Traip Academy,64.0,53.0,2026-02-08T20:33:30Z
10481,Morse,Waynflete School,64.0,52.0,2026-02-08T20:33:30Z
9158,Cape Elizabeth,Waynflete School,72.0,67.0,2026-02-08T20:33:30Z
10159,Traip Academy,Waynflete School,60.0,52.0,2026-02-08T20:33:30Z
10485,North Yarmouth Academy,Waynflete School,51.0,72.0,2026-02-08T20:33:30Z
10487,Lake Region,Waynflete School,79.0,56.0,2026-02-08T20:33:30Z
16881,Pine Tree Academy,Waynflete School,20.0,46.0,2026-02-08T20:33:30Z
10491,Old Orchard Beach,Waynflete School,41.0,32.0,2026-02-08T20:33:30Z
10493,North Yarmouth Academy,Waynflete School,25.0,32.0,2026-02-08T20:33:30Z
10446,Sacopee Valley,Waynflete School,25.0,21.0,2026-02-08T20:33:30Z
9640,Poland Regional,Waynflete School,56.0,25.0,2026-02-08T20:33:30Z
10421,Waynflete School,Old Orchard Beach,21.0,32.0,2026-02-08T20:33:30Z
10495,Oak Hill,Waynflete School,51.0,31.0,2026-02-08T20:33:30Z
10458,Sacopee Valley,Waynflete School,16.0,30.0,2026-02-08T20:33:30Z
10425,Waynflete School,Traip Academy,39.0,54.0,2026-02-08T20:33:30Z
10499,Morse,Waynflete School,46.0,22.0,2026-02-08T20:33:30Z
9200,Cape Elizabeth,Waynflete School,50.0,17.0,2026-02-08T20:33:30Z
10137,Traip Academy,Waynflete School,41.0,28.0,2026-02-08T20:33:30Z
